id,name,attribute,level,type,atk,def
32271987,Featherizer,WIND,2,Spellcaster,700,1100
50785356,Feedback Warrior,EARTH,3,Warrior,800,700
92597893,"Feedran, the Winds of Mischief",WIND,3,Dragon,1700,0
3954901,Felgrand Dragon,LIGHT,8,Dragon,2800,2800
73176465,"Felis, Lightsworn Archer",LIGHT,4,Beast-Warrior,1100,2000
97396380,Fencing Fire Ferret,FIRE,4,Beast,1700,600
50866755,Fenghuang,FIRE,6,Winged Beast,2100,1800
35311929,Fengli the Soldrapom,FIRE,1,Plant,800,0
218704,Fenrir,WATER,4,Beast,1400,1200
91697229,Fenrir the Nordic Wolf,DARK,10,Beast,4000,4000
41392891,Feral Imp,DARK,4,Fiend,1300,1400
6696168,Festiballoon,LIGHT,8,Illusion,0,0
78706415,Fiber Jar,EARTH,3,Plant,500,500
101304024,Fidraulis Harmonia,DARK,7,Dragon,2500,2000
89529919,Field-Commander Rahz,EARTH,4,Warrior,1600,1200
77456781,Fiend Kraken,WATER,4,Aqua,1200,1400
101304003,Fiend Piece Golem,DARK,5,Fiend,2100,0
68870276,Fiend Reflection #1,WIND,4,Winged Beast,1300,1400
2863439,Fiend Reflection #2,LIGHT,4,Winged Beast,1100,1400
63947968,Fiend Reflection of the Millennium,WIND,4,Illusion,1300,1400
26566878,Fiend Scorpion,EARTH,2,Insect,900,200
22855882,Fiend Sword,DARK,4,Warrior,1400,800
52800428,Fiend's Hand,DARK,2,Zombie,600,600
31890399,Fiend's Mirror,DARK,6,Fiend,2100,1800
82556058,Fiendish Engine Omega,DARK,8,Machine,2800,2000
81035362,Fiendish Rhino Warrior,EARTH,3,Fiend,1400,900
60764609,Fiendsmith Engraver,LIGHT,6,Fiend,1800,2400
27012717,Fierce Tiger Monghu,EARTH,4,Beast,1700,1000
1047075,Fighting Flame Swordsman,FIRE,4,Warrior,1800,1600
36205132,"Filo, Messenger Fur Hire",WIND,1,Winged Beast,0,0
87622767,Final Psychic Ogre,EARTH,5,Psychic,2200,1700
51849482,"Finis Terrae, Tower of the Necroworld",WATER,10,Zombie,1000,2800
78275321,Fire Ant Ascator,EARTH,3,Insect,700,1300
81109178,Fire Cracker,FIRE,4,Fiend,1700,200
88435542,Fire Eye,FIRE,2,Pyro,800,600
42052439,Fire Flint Lady,FIRE,1,Warrior,100,100
68535320,Fire Hand,FIRE,4,Pyro,1600,1000
18621798,Fire King Avatar Arvata,FIRE,4,Beast-Warrior,1800,200
69000994,Fire King Avatar Barong,FIRE,4,Beast-Warrior,1800,200
54149433,Fire King Avatar Garunix,FIRE,3,Winged Beast,700,1700
96594609,Fire King Avatar Kirin,FIRE,3,Beast,1000,200
38910263,Fire King Avatar Rangbali,FIRE,4,Beast-Warrior,1600,200
66413481,Fire King Avatar Yaksha,FIRE,4,Beast-Warrior,1800,200
44455560,Fire King Courtier Ulcanix,FIRE,4,Winged Beast,800,2000
23015896,Fire King High Avatar Garunix,FIRE,8,Winged Beast,2700,1700
2526224,Fire King High Avatar Kirin,FIRE,8,Beast,2400,200
46534755,Fire Kraken,FIRE,4,Aqua,1600,1500
28363749,Fire Opal Head,FIRE,6,Dinosaur,2500,1000
64752646,Fire Princess,FIRE,4,Pyro,1300,1500
53581214,Fire Reaper,DARK,2,Zombie,700,500
27132350,Fire Sorcerer,FIRE,4,Spellcaster,1000,1500
53927679,Fire Trooper,FIRE,3,Warrior,1000,1000
87473172,Firebird,FIRE,4,Winged Beast,1000,800
373085,Firebrand Hymnist,FIRE,3,Pyro,800,200
53293545,Firegrass,EARTH,2,Plant,700,600
13846680,Firestorm Prominence,FIRE,7,Reptile,2000,1500
20455229,Firewall Defenser,DARK,4,Cyberse,1200,1500
86605184,Firewall Guardian,DARK,4,Cyberse,100,2000
57940938,Firewall Phantom,DARK,5,Cyberse,2000,1300
27054370,Firewing Pegasus,FIRE,6,Beast,2250,1800
71407486,Fireyarou,FIRE,4,Pyro,1300,1000
12975671,First Penguin,WATER,1,Winged Beast,100,100
62023839,Fishborg Archer,WATER,3,Fish,300,300
93369354,Fishborg Blaster,WATER,1,Fish,100,200
10560119,Fishborg Doctor,WATER,4,Fish,400,400
57420265,Fishborg Harpooner,WATER,4,Fish,400,400
66853752,Fishborg Launcher,WATER,1,Fish,200,100
51282878,Fishborg Planter,WATER,2,Fish,200,200
33034646,Flame Armor Ninja,FIRE,4,Warrior,1700,1000
80794697,Flame Bufferlo,FIRE,3,Cyberse,1400,200
60862676,Flame Cerebrus,FIRE,6,Pyro,2100,1800
42599677,Flame Champion,FIRE,5,Pyro,1900,1300
12883044,Flame Dancer,FIRE,2,Pyro,550,450
34460851,Flame Manipulator,FIRE,3,Spellcaster,900,1000
58098303,Flame Ogre,FIRE,7,Fiend,2400,1700
41089128,Flame Ruler,FIRE,4,Pyro,1500,1600
79444933,Flame Spirit Ignis,FIRE,4,Pyro,1500,1200
66499018,Flame Tiger,FIRE,4,Beast,1800,0
2830619,Flame Viper,EARTH,2,Pyro,400,450
54326448,Flamvell Archer,FIRE,3,Pyro,1000,200
13761956,Flamvell Baby,FIRE,1,Pyro,800,200
40189917,Flamvell Commando,FIRE,6,Pyro,2200,200
68226653,Flamvell Dragnov,FIRE,2,Dragon,1100,200
91711547,Flamvell Fiend,FIRE,5,Fiend,2100,1200
23297235,Flamvell Firedog,FIRE,4,Beast,1900,200
77372241,Flamvell Grunika,FIRE,4,Dragon,1700,200
21615956,Flamvell Guard,FIRE,1,Dragon,100,2000
95621257,Flamvell Magician,FIRE,4,Spellcaster,1400,200
28332833,Flamvell Poun,FIRE,1,Pyro,200,200
13708425,Flare Resonator,FIRE,3,Fiend,300,1300
96890582,Flash Assailant,DARK,4,Fiend,2000,2000
17390179,Flash Knight,LIGHT,4,Warrior,1800,600
61807040,Flelf,WIND,2,Spellcaster,800,1300
19642774,Fleur Synchron,LIGHT,2,Machine,400,200
209710,Flick Clown,DARK,4,Cyberse,1000,1400
84778110,Flint Cragger,EARTH,3,Rock,800,1600
83812099,Flint Lock,LIGHT,4,Machine,1500,800
81278754,Flip Flop Frog,WATER,2,Aqua,500,200
32176662,Flip Frozen,WATER,1,Cyberse,500,500
11024707,Flipping Feline,EARTH,2,Beast,200,200
9400127,"Flogos, the Ogdoadic Boundless",LIGHT,4,Reptile,1800,1400
54334420,Floowandereeze & Eglen,WIND,1,Winged Beast,800,1000
80611581,Floowandereeze & Empen,WIND,10,Winged Beast,2700,1000
18940725,Floowandereeze & Robina,WATER,1,Winged Beast,600,1200
53212882,Floowandereeze & Snowl,WATER,10,Winged Beast,2900,800
80433039,Floowandereeze & Stri,WATER,1,Winged Beast,700,1100
17827173,Floowandereeze & Toccan,WIND,1,Winged Beast,500,1300
30382214,Flower Cardian Cherry Blossom,DARK,3,Warrior,100,100
5489987,Flower Cardian Cherry Blossom with Curtain,DARK,3,Warrior,2000,2000
94388754,Flower Cardian Clover with Boar,DARK,7,Warrior,1000,1000
21772453,Flower Cardian Maple with Deer,DARK,10,Warrior,1000,1000
80630522,Flower Cardian Paulownia,DARK,12,Warrior,100,100
16802689,Flower Cardian Paulownia with Phoenix,DARK,12,Warrior,2000,2000
57261568,Flower Cardian Peony with Butterfly,DARK,6,Warrior,1000,1000
81752019,Flower Cardian Pine,DARK,1,Warrior,100,100
16024176,Flower Cardian Pine with Crane,DARK,1,Warrior,2000,2000
54135423,Flower Cardian Willow,DARK,11,Warrior,100,100
89818984,Flower Cardian Willow with Calligrapher,DARK,11,Warrior,2000,2000
17141718,Flower Cardian Zebra Grass,DARK,8,Warrior,100,100
43413875,Flower Cardian Zebra Grass with Moon,DARK,8,Warrior,2000,2000
45010690,Flowerbot,EARTH,3,Plant,1500,800
10851853,Flowerdino,EARTH,4,Dinosaur,2000,0
45215225,Fluffal Angel,LIGHT,2,Fairy,600,1200
3841833,Fluffal Bear,EARTH,3,Fairy,1200,800
2729285,Fluffal Cat,EARTH,1,Fairy,700,300
39246582,Fluffal Dog,EARTH,4,Fairy,1700,1000
82896870,Fluffal Dolphin,WATER,4,Fairy,1600,1000
66457138,Fluffal Leo,EARTH,4,Fairy,1600,1200
6142488,Fluffal Mouse,EARTH,1,Fairy,100,100
87246309,Fluffal Octopus,WATER,1,Fairy,800,800
65331686,Fluffal Owl,EARTH,2,Fairy,1000,1000
13241004,Fluffal Penguin,WATER,4,Fairy,1600,1100
38124994,Fluffal Rabbit,EARTH,1,Fairy,300,1200
98280324,Fluffal Sheep,EARTH,2,Fairy,400,800
72413000,Fluffal Wings,LIGHT,1,Fairy,100,100
11954712,Flyfang,WIND,3,Fish,1600,300
80978111,"Flying ""C""",EARTH,3,Insect,700,700
66765023,Flying Elephant,WIND,4,Beast,1850,1300
31987274,Flying Fish,WIND,4,Fish,800,500
16898077,Flying Fortress SKY FIRE,WIND,8,Machine,3000,2500
84834865,Flying Kamakiri #1,WIND,4,Insect,1400,900
3134241,Flying Kamakiri #2,WIND,4,Insect,1500,800
88875132,Flying Pegasus Railroad Stampede,EARTH,4,Machine,1800,1000
5628232,Flying Penguin,WATER,4,Aqua,1200,1000
33314479,Flying Red Carp,WATER,4,Fish,500,500
97697678,Flying Saucer Muusik'i,LIGHT,5,Machine,1000,2000
6614221,Fog King,WATER,7,Spellcaster,0,0
15001940,Foie Glasya de Nouvelles,DARK,4,Warrior,1600,1850
63175639,Fool of Prophecy,EARTH,3,Spellcaster,1600,900
40583194,Force Resonator,WATER,2,Fiend,500,500
50366775,Formud Skipper,LIGHT,1,Cyberse,0,0
66288028,Fortress Warrior,EARTH,2,Warrior,600,1200
62337487,Fortress Whale,WATER,7,Fish,2350,2150
39299733,Fortune Chariot,WIND,6,Fairy,1000,2000
31683874,Fortune Fairy Ann,DARK,5,Spellcaster,0,0
68078978,Fortune Fairy Chee,EARTH,6,Spellcaster,0,0
32305461,Fortune Fairy En,FIRE,2,Spellcaster,0,0
6311717,Fortune Fairy Hikari,LIGHT,1,Spellcaster,0,0
79890560,Fortune Fairy Hu,WIND,3,Spellcaster,0,0
5298175,Fortune Fairy Swee,WATER,4,Spellcaster,0,0
55586621,Fortune Lady Dark,DARK,5,Spellcaster,-1,-1
82971335,Fortune Lady Earth,EARTH,6,Spellcaster,-1,-1
71870152,Fortune Lady Fire,FIRE,2,Spellcaster,-1,-1
34471458,Fortune Lady Light,LIGHT,1,Spellcaster,-1,-1
57869175,Fortune Lady Past,DARK,1,Spellcaster,-1,-1
29088922,Fortune Lady Water,WATER,4,Spellcaster,-1,-1
82693917,Fortune Lady Wind,WIND,3,Spellcaster,-1,-1
42009836,Fossil Dyna Pachycephalo,EARTH,4,Rock,1200,1300
17706537,Fossil Tusker,EARTH,4,Rock,1800,0
43785278,Foucault's Cannon,DARK,5,Spellcaster,2200,1200
88753985,Fox Fire,FIRE,2,Pyro,300,200
16556849,Freed the Brave Wanderer,LIGHT,4,Warrior,1700,1200
49681811,Freed the Matchless General,EARTH,5,Warrior,2300,1700
85359414,Freezing Beast,WATER,4,Aqua,1500,1000
98818516,Frenzied Panda,EARTH,4,Beast,1200,1000
62154416,Frequency Magician,LIGHT,2,Spellcaster,800,400
12398280,"Freya, Spirit of Victory",LIGHT,1,Fairy,100,100
77522571,Frightfur Meister,DARK,8,Fiend,0,0
93830681,Friller Rabca,WATER,3,Fish,700,1500
40998517,"Frodi, Generaider Boss of Swords",WIND,9,Warrior,2500,2000
38742075,Frontier Wiseman,EARTH,3,Spellcaster,1600,800
12451640,Frontline Observer,EARTH,4,Machine,1000,1500
55589254,Frost and Flame Dragon,WATER,6,Dragon,2300,2000
6631034,Frostosaurus,WATER,6,Dinosaur,2600,1700
4483598,Full Active Duplex,WIND,9,Cyberse,2800,1000
17201951,Full-Speed Warrior,WIND,2,Warrior,900,400
53830602,Fungi of the Musk,DARK,1,Fiend,400,300
38538445,Fushi No Tori,FIRE,4,Winged Beast,1200,0
39711336,Fushioh Richie,DARK,7,Zombie,2600,2900
51632798,"Fusilier Dragon, the Dual-Mode Beast",DARK,7,Machine,2800,2000
98336111,Fusion Devourer,DARK,4,Fiend,1400,1200
6205579,Fusion Parasite,DARK,1,Insect,0,0
55397172,Futsu no Mitama no Mitsurugi,DARK,8,Reptile,2000,3400
90642597,Future Samurai,LIGHT,4,Warrior,1600,1200
25273572,G Golem Pebble Dog,EARTH,2,Cyberse,300,1000
98875863,G Golem Rock Hammer,EARTH,6,Cyberse,1800,2400
4130270,G.B. Hunter,EARTH,4,Warrior,1200,2000
37955049,Gaap the Divine Soldier,DARK,6,Fiend,2200,2000
6616912,"Gabrion, the Timelord",WATER,10,Fairy,0,0
36956512,"Gadarla, the Mystery Dust Kaiju",WIND,8,Insect,2700,1600
47985614,Gadget Arms,WATER,2,Machine,200,400
54497620,Gadget Driver,EARTH,1,Machine,200,200
64487132,Gadget Gamer,EARTH,3,Machine,300,300
28002611,Gadget Hauler,EARTH,6,Machine,1300,0
86281779,Gadget Soldier,FIRE,6,Machine,1800,2000
92110878,Gadget Trio,EARTH,4,Machine,1300,1100
9583383,Gagaga Caesar,EARTH,3,Warrior,1800,600
94203886,Gagaga Child,DARK,2,Spellcaster,800,1200
44250812,Gagaga Clerk,EARTH,2,Warrior,400,800
9491461,Gagaga Ganbara Knight,LIGHT,4,Warrior,0,1800
12423762,Gagaga Gardna,EARTH,4,Warrior,1500,2000
3606728,Gagaga Girl,DARK,3,Spellcaster,1000,800
67120578,Gagaga Head,DARK,6,Spellcaster,2100,2000
26082117,Gagaga Magician,DARK,4,Spellcaster,1500,1000
28884172,Gagaga Mancer,DARK,4,Spellcaster,100,100
387282,Gagaga Sister,DARK,2,Spellcaster,200,800
49003308,Gagagigo,WATER,4,Reptile,1850,1000
50642380,Gagaku-P.U.N.K. Wa Gon,EARTH,3,Psychic,900,600
14258627,Gaia Plate the Earth Giant,EARTH,8,Rock,2800,1000
51355346,Gaia Soul the Combustible Collective,FIRE,4,Pyro,2000,0
6368038,Gaia The Fierce Knight,EARTH,7,Warrior,2300,2100
50354944,Gaia the Fierce Knight Origin,EARTH,4,Warrior,1600,1200
34130561,Gaia the Magical Knight,LIGHT,7,Warrior,2300,2100
40371092,"Gaia, the Mid-Knight Sun",LIGHT,4,Warrior,1600,1200
14882493,"Gaia, the Polar Knight",DARK,4,Warrior,1600,1200
88774734,Galactic Spiral Dragon,DARK,8,Dragon,2500,2500
46261704,Galactikuriboh,LIGHT,1,Fiend,300,200
55168550,Galaxy Brave,LIGHT,8,Warrior,0,0
28770951,Galaxy Cleric,LIGHT,4,Spellcaster,1500,600
9024367,Galaxy Dragon,LIGHT,4,Dragon,2000,1200
35950025,Galaxy Knight,LIGHT,8,Warrior,2800,2600
98263709,Galaxy Mirror Sage,LIGHT,3,Spellcaster,0,800
11066358,Galaxy Serpent,LIGHT,2,Dragon,1000,0
46659709,Galaxy Soldier,LIGHT,5,Machine,2000,0
863795,Galaxy Summoner,LIGHT,4,Spellcaster,1600,1400
24658418,Galaxy Tyranno,LIGHT,8,Dinosaur,2000,0
19316241,Galaxy War Drake,LIGHT,4,Dragon,1500,1000
98555327,Galaxy Wizard,LIGHT,4,Spellcaster,0,1800
54507222,Galaxy Worm,LIGHT,3,Insect,1200,1000
62968263,Galaxy-Eyes Afterglow Dragon,LIGHT,8,Dragon,3000,2500
9260791,Galaxy-Eyes Cloudragon,LIGHT,1,Dragon,300,250
93717133,Galaxy-Eyes Photon Dragon,LIGHT,8,Dragon,3000,2500
45710945,Galaxy-Eyes Tachyon Primal,LIGHT,8,Dragon,3000,2500
16229315,Gale Dogra,EARTH,2,Insect,650,600
77491079,Gale Lizard,WATER,4,Reptile,1400,700
30915572,Gallis the Star Beast,EARTH,3,Beast,800,800
2196767,Gambler of Legend,DARK,4,Spellcaster,500,1400
55063751,"Gameciel, the Sea Turtle Kaiju",WATER,8,Aqua,2200,3000
15502037,Gamma The Electromagnet Warrior,EARTH,3,Rock,800,2000
11549357,Gamma the Magnet Warrior,EARTH,4,Rock,1500,1800
24291651,Ganbara Knight,LIGHT,4,Warrior,0,1800
65758454,Ganbara Lancer,LIGHT,5,Warrior,1000,2000
64681432,Gandora the Dragon of Destruction,DARK,8,Dragon,0,0
2333466,Gandora-G the Dragon of Destruction,DARK,8,Dragon,0,0
71525232,Gandora-X the Dragon of Demolition,DARK,8,Dragon,0,0
34536276,Ganigumo,EARTH,2,Insect,600,800
11801343,Garbage Collector,WIND,2,Cyberse,100,1900
44682448,Garbage Lord,DARK,5,Fiend,0,2400
18698739,Garbage Ogre,DARK,3,Fiend,800,1300
32872239,Gargardo the Necroforger Fiend,FIRE,6,Fiend,2000,2000
30646525,"Garlandolf, King of Destruction",DARK,7,Fiend,2500,1400
90844184,Garma Sword,DARK,7,Warrior,2550,2150
88283496,Garmr of the Nordic Beasts,DARK,4,Beast,800,1900
49888191,Garnecia Elefantis,EARTH,7,Beast-Warrior,2400,2000
14977074,Garoozis,FIRE,5,Beast-Warrior,1800,1500
59019082,"Garoth, Lightsworn Warrior",LIGHT,4,Warrior,1850,1300
12800777,Garuda the Wind Spirit,WIND,4,Winged Beast,1600,1200
22382087,Garum the Storm Vassal,WIND,3,Winged Beast,800,1000
69780745,Garvas,EARTH,6,Beast,2000,1700
19012345,Gash the Dust Lord,DARK,4,Fiend,1000,1200
82257671,Gatchiri @Ignister,EARTH,8,Cyberse,0,3000
8102334,Gate Blocker,EARTH,4,Rock,100,2000
49258578,Gate Deeg,DARK,3,Beast,700,800
25833572,Gate Guardian,DARK,11,Warrior,3750,3400
19737320,Gatekeeper,DARK,5,Machine,1500,1800
91482773,Gateway Dragon,DARK,4,Dragon,1600,1400
79337169,Gauntlet Warrior,EARTH,3,Warrior,400,1600
5818798,Gazelle the King of Mythical Beasts,EARTH,4,Beast,1500,1200
23076639,Gazelle the King of Mythical Claws,EARTH,4,Beast,1500,1200
23536866,Gazer Shark,WATER,5,Fish,1000,1900
30190809,Gear Golem the Moving Fortress,EARTH,4,Machine,800,2200
423705,Gearfried the Iron Knight,EARTH,4,Warrior,1800,1600
85651167,Gearfried the Red-Eyes Iron Knight,DARK,4,Warrior,1800,1600
57046845,Gearfried the Swordmaster,LIGHT,7,Warrior,2600,2200
47030842,Geargiaccelerator,EARTH,4,Machine,1400,800
92693205,Geargianchor,EARTH,4,Machine,1800,500
71786742,Geargiano,EARTH,3,Machine,500,1000
1045143,Geargiano Mk-II,EARTH,3,Machine,1000,500
45286019,Geargiano Mk-III,EARTH,3,Machine,1000,1000
923596,Geargiarmor,EARTH,4,Machine,1100,1900
73428497,Geargiarsenal,EARTH,4,Machine,1500,500
72370114,Geargiattacker,EARTH,4,Machine,1900,100
47687766,Geargiauger,EARTH,4,Machine,500,500
45458027,Gearspring Spirit,DARK,8,Machine,100,100
40392714,Geira Guile the Cubic King,WIND,2,Fairy,0,0
26913989,Geistgrinder Golem,DARK,8,Fiend,3000,300
11662742,Gellenduo,LIGHT,4,Fairy,1700,0
27004302,Gem-Armadillo,EARTH,4,Rock,1700,500
19019586,Gem-Elephant,EARTH,3,Rock,400,1900
90019393,Gem-Knight Alexandrite,EARTH,4,Rock,1800,1200
72056560,Gem-Knight Amber,EARTH,4,Thunder,1600,1400
76908448,Gem-Knight Crystal,EARTH,7,Rock,2450,1950
69243722,Gem-Knight Emerald,EARTH,4,Rock,1800,800
91731841,Gem-Knight Garnet,EARTH,4,Pyro,1900,0
88225269,Gem-Knight Hollowcore,DARK,7,Fiend,1950,2450
45662855,Gem-Knight Iolite,EARTH,4,Aqua,1300,2000
99645428,Gem-Knight Lapis,EARTH,3,Rock,1200,100
81846636,Gem-Knight Lazuli,EARTH,1,Rock,600,100
51831560,Gem-Knight Nepyrim,LIGHT,4,Fairy,1550,1600
19163116,Gem-Knight Obsidian,EARTH,3,Rock,1500,1200
35622739,Gem-Knight Quartz,EARTH,4,Fairy,1500,1500
27126980,Gem-Knight Sapphire,EARTH,4,Aqua,0,2100
43114901,Gem-Knight Sardonyx,EARTH,4,Pyro,1800,900
54620698,Gem-Knight Tourmaline,EARTH,4,Thunder,1600,1800
53408006,Gem-Merchant,EARTH,3,Spellcaster,1000,1000
64734090,Gem-Turtle,EARTH,4,Rock,0,2000
69140098,Gemini Elf,EARTH,4,Spellcaster,1900,900
67688478,Gemini Imps,DARK,4,Fiend,1000,1000
26254876,Gemini Lancer,WATER,4,Sea Serpent,1800,1400
91798373,Gemini Scorpion,EARTH,4,Warrior,1600,400
68366996,Gemini Soldier,WIND,2,Warrior,500,300
19041767,Gemini Summoner,WATER,4,Spellcaster,1500,0
72305034,Geminize Lord Golknight,EARTH,4,Warrior,1500,500
52126602,Gen the Diamond Tiger,LIGHT,3,Warrior,800,2000
99000107,Gendo the Ascetic Monk,WATER,4,Spellcaster,300,1800
69247929,Gene-Warped Warwolf,EARTH,4,Beast-Warrior,2000,100
53921056,General Gantala of the Ice Barrier,WATER,7,Warrior,2700,2000
9056100,General Grunard of the Ice Barrier,WATER,8,Warrior,2800,1000
81275309,General Raiho of the Ice Barrier,WATER,6,Warrior,2100,2300
81825063,General Wayne of the Ice Barrier,WATER,5,Warrior,2100,400
31038159,Genesis Dragon,LIGHT,6,Dragon,2200,1800
98147766,Genetic Woman,WIND,4,Psychic,1700,1200
91438994,Genex Ally Bellflame,DARK,4,Machine,1700,1000
64034255,Genex Ally Birdman,DARK,3,Machine,1400,400
20127343,Genex Ally Changer,DARK,3,Machine,1200,1800
38049541,Genex Ally Chemistrer,DARK,2,Machine,200,500
27827903,Genex Ally Crusher,DARK,4,Machine,1000,2000
68450517,Genex Ally Duradark,DARK,4,Machine,1800,200
94622638,Genex Ally Powercell,DARK,4,Machine,1700,0
63211608,Genex Ally Reliever,DARK,5,Machine,2200,1000
57238939,Genex Ally Remote,DARK,3,Machine,500,1800
83500096,Genex Ally Solid,DARK,2,Machine,500,1200
56511382,Genex Ally Volcannon,DARK,4,Machine,1700,600
93211836,Genex Army,EARTH,6,Machine,2300,1300
24432029,Genex Blastfan,WIND,4,Spellcaster,1600,1300
68505803,Genex Controller,DARK,3,Machine,1400,1200
89211486,Genex Doctor,DARK,3,Spellcaster,1500,1000
53944920,Genex Furnace,FIRE,5,Pyro,2000,1300
89333528,Genex Gaia,EARTH,3,Rock,1000,1900
19182751,Genex Neutron,LIGHT,4,Machine,1800,1200
30399511,Genex Power Planner,LIGHT,1,Spellcaster,300,200
51827737,Genex Recycled,DARK,1,Machine,200,400
67483216,Genex Searcher,EARTH,4,Machine,1600,400
15605085,Genex Solar,LIGHT,7,Machine,2500,1500
16828633,Genex Spare,DARK,3,Machine,800,1200
52222372,Genex Turbine,EARTH,4,Machine,1400,1300
4904812,Genex Undine,WATER,3,Aqua,1200,600
93882364,Genex Worker,WIND,3,Machine,1200,1200
49370026,Genin,LIGHT,3,Spellcaster,600,900
7656689,"Genni, the Maid of Endymion",WIND,1,Spellcaster,300,500
42155488,Genomix Fighter,WIND,6,Psychic,2200,1100
56499179,Genro Ryu-Ge Hakva,WIND,10,Wyrm,3000,1500
77895328,"Genta, Gateman of Dark World",DARK,4,Fiend,1000,1800
54635862,Gentlemander,LIGHT,4,Reptile,1200,1000
56704140,Geomancer of the Ice Barrier,WATER,3,Spellcaster,800,1200
32991027,"Georgius, Swordman of the Ice Barrier",WATER,6,Winged Beast,2000,1200
77936940,Gernia,DARK,4,Zombie,1300,1200
21887179,Getsu Fuhma,DARK,4,Warrior,1700,1200
84046493,Ghost Beef,DARK,7,Beast,2000,1000
73642296,Ghost Belle & Haunted Mansion,EARTH,3,Zombie,0,1800
15419596,Ghost Bird of Bewitchment,DARK,4,Winged Beast,1300,1500
23379054,"Ghost Charon, the Underworld Boatman",DARK,2,Zombie,500,0
44663232,Ghost Fairy Elfobia,WIND,3,Psychic,900,500
59965151,Ghost Gardna,DARK,4,Warrior,0,1900
13386503,Ghost Knight of Jackal,EARTH,5,Beast-Warrior,1700,1600
64104037,"Ghost Lancer, the Underworld Spearman",DARK,5,Zombie,2000,0
52038441,Ghost Mourner & Moonlit Chill,WIND,3,Zombie,0,1800
59438930,Ghost Ogre & Snow Rabbit,LIGHT,3,Psychic,0,1800
62015408,Ghost Reaper & Winter Cherries,DARK,3,Zombie,0,1800
33347467,Ghost Ship,LIGHT,5,Fiend,1900,1000
60643553,Ghost Sister & Spooky Dogwood,WATER,3,Zombie,0,1800
99370594,"Ghost Sleeper, the Underworld Princess",DARK,3,Zombie,1300,0
61103515,"Ghost Wyvern, the Underworld Dragon",DARK,4,Zombie,1700,0
46925518,Ghostrick Doll,DARK,2,Spellcaster,300,1200
36239585,Ghostrick Fairy,DARK,2,Spellcaster,900,1000
85463083,Ghostrick Ghoul,DARK,3,Zombie,1100,1200
61318483,Ghostrick Jackfrost,DARK,1,Fiend,800,100
80885284,Ghostrick Jiangshi,DARK,3,Zombie,400,1800
54512827,Ghostrick Lantern,DARK,1,Fiend,800,0
98707192,Ghostrick Mary,DARK,1,Fiend,100,1600
97584500,Ghostrick Mummy,DARK,3,Zombie,1500,0
24101897,Ghostrick Nekomusume,DARK,2,Spellcaster,400,900
64804316,Ghostrick Siren,DARK,4,Fairy,800,1500
51196805,Ghostrick Skeleton,DARK,3,Zombie,1200,1100
81907872,Ghostrick Specter,DARK,1,Fiend,600,0
16279989,Ghostrick Stein,DARK,3,Zombie,1600,0
72913666,Ghostrick Warwolf,DARK,3,Zombie,1400,1500
27491571,Ghostrick Witch,DARK,2,Spellcaster,1200,200
84472026,Ghostrick Yeti,DARK,3,Zombie,300,2000
54490275,Ghostrick Yuki-onna,DARK,2,Spellcaster,1000,800
95265975,Ghoul with an Appetite,DARK,4,Zombie,1600,1200
78266168,Giant Axe Mummy,EARTH,5,Zombie,1700,2000
41762634,Giant Flea,EARTH,4,Insect,1500,1200
95178994,Giant Germ,DARK,2,Fiend,1000,100
58185394,Giant Kozaky,DARK,4,Fiend,2500,2400
8170654,Giant Kra-Corn,EARTH,8,Plant,1000,2500
72299832,Giant Mech-Soldier,EARTH,6,Machine,1750,1900
73698349,Giant Orc,DARK,4,Fiend,2200,0
92723496,Giant Pairfish,WATER,6,Wyrm,2000,1200
97017120,Giant Rat,EARTH,4,Beast,1400,1450
